DATAFLOW,REF_AREA,MEASURE,SECTOR,STANDARD_REVENUE,CTRY_SPECIFIC_REVENUE,UNIT_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,REVENUE_CODE,DECIMALS,CURRENCY
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PNG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,14.791,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PNG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,12.147,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PNG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,11.879,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GMB,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,11.38534893,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GMB,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,10.16729455,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GMB,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,9.929770789,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GMB,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,11.45598359,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GMB,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,12.0330583,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),EGY,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,13.00171477,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),EGY,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,13.56619664,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),EGY,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,14.18848185,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),EGY,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,14.10320126,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),EGY,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,13.5725452,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NER,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,7.164929984,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NER,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,8.202129369,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NER,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,9.577725627,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NER,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,10.45260749,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NER,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,9.783598363,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GIN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,12.79219435,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GIN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,11.81722762,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GIN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,12.34194156,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GIN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,11.95686089,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GIN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,12.11798523,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ATG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,19.79412518,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ATG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,17.91958492,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ATG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,18.09715235,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ATG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,18.5810743,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ATG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,19.17011189,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NIC,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,27.61129981,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NIC,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,27.49228158,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NIC,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,27.8359202,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NIC,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,26.91723219,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NIC,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,25.31687727,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SWZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,17.18149544,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SWZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,17.61375746,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SWZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,17.42124556,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SWZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,17.75385707,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PRY,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,15.75633268,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PRY,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,14.46663909,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PRY,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,14.56221166,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PRY,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,13.85420368,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PRY,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,13.52201838,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,14.31954624,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,14.20391896,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,14.39280226,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,14.16777053,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,12.50848199,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SLV,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,23.59301442,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SLV,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,23.03604131,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SLV,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,23.34000931,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SLV,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,23.12305632,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SLV,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,21.68535375,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PAN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,11.31368442,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PAN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,11.88160373,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PAN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,11.94578573,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PAN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,11.66298381,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PAN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,12.02741126,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PER,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,16.26472301,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PER,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,16.6659087,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PER,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,18.77826512,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PER,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,17.72086026,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PER,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,14.95911904,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ROU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,26.72793087,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ROU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,27.37456321,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ROU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,26.38045003,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ROU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,26.14936464,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,30.70062514,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,31.92887496,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,33.09689729,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,31.63249869,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,25.65719632,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BLZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,24.50710522,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BLZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,24.67215614,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BLZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,23.43328323,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BLZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,23.21852824,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BLZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,22.8347617,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PHL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,17.88,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BEL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,42.571263,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BEL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,41.891726,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BEL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,41.557963,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BEL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,42.231397,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BEL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,41.927832,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CAN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,34.90457,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CAN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,34.785133,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CAN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,33.878741,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CAN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,34.800884,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CAN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,34.445152,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),FRA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,43.462209,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),FRA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,43.854973,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),FRA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,45.855926,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),FRA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,45.059326,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),FRA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,45.239433,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),DEU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,38.021492,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),DEU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,37.294771,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),DEU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,38.659845,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),DEU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,39.053184,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),DEU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,38.125753,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),FIN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,42.217254,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),FIN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,42.757873,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),FIN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,43.427208,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),FIN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,43.540866,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),FIN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,42.138527,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ITA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,42.752192,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ITA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,41.523746,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ITA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,42.010646,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ITA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,42.141739,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ITA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,42.650209,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NLD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,38.541274,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NLD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,39.264169,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NLD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,38.065746,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NLD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,38.264035,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NLD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,39.022099,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,40.190578,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,41.630843,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,43.289624,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,41.343884,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NOR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,38.71414,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LUX,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,41.458699,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LUX,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,39.808539,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LUX,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,39.187825,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LUX,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,38.269224,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LUX,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,38.683126,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),IRL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,21.694294,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),IRL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,21.285333,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),IRL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,20.263273,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),IRL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,20.080586,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),IRL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,19.39416,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),DNK,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,45.177061,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),DNK,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,43.991573,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),DNK,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,42.054919,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),DNK,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,47.470033,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),DNK,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,47.236682,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GRC,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,39.826849,A,0,TOTALTAX,1,_Z
